FEDFUNDS,Owner-Occupied-Home-Proportion,30-Year-Mortgage-Rate,Consumer-Price-Index,Year,Month,Quarter,Region,Home Size,Average Sales Price,Number of Households (Thousands),Median Income - Current Dollars,Median Income - 2022 Dollars,Mean Income - Current Dollars,Mean Income - 2022 Dollars,Year-Quarter-Month
0.11,63.8,3.67,234.747,2015,January,Q1,Northeast,Single ,45600.0,22350.0,62180.0,75270.0,87010.0,105300.0,2015-Q1-January
0.11,63.8,3.67,234.747,2015,January,Q1,Northeast,Total1,64700.0,22350.0,62180.0,75270.0,87010.0,105300.0,2015-Q1-January
0.11,63.8,3.67,234.747,2015,January,Q1,South,Double,79400.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q1-January
0.11,63.8,3.67,234.747,2015,January,Q1,South,Single ,44900.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q1-January
0.11,63.8,3.67,234.747,2015,January,Q1,South,Total1,64600.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q1-January
0.11,63.8,3.67,234.747,2015,January,Q1,United States,Double,84400.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q1-January
0.11,63.8,3.67,234.747,2015,January,Q1,United States,Single ,44600.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q1-January
0.11,63.8,3.67,234.747,2015,January,Q1,United States,Total1,68400.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q1-January
0.11,63.8,3.67,234.747,2015,January,Q1,West,Double,107700.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q1-January
0.11,63.8,3.67,234.747,2015,January,Q1,West,Single ,42600.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q1-January
0.11,63.8,3.67,234.747,2015,January,Q1,West,Total1,102500.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q1-January
0.11,63.8,3.71,235.342,2015,February,Q1,Midwest,Double,80600.0,27460.0,57080.0,69100.0,76760.0,92920.0,2015-Q1-February
0.11,63.8,3.71,235.342,2015,February,Q1,Midwest,Single ,47500.0,27460.0,57080.0,69100.0,76760.0,92920.0,2015-Q1-February
0.11,63.8,3.71,235.342,2015,February,Q1,Midwest,Total1,59600.0,27460.0,57080.0,69100.0,76760.0,92920.0,2015-Q1-February
0.11,63.8,3.71,235.342,2015,February,Q1,Northeast,Double,88800.0,22350.0,62180.0,75270.0,87010.0,105300.0,2015-Q1-February
0.11,63.8,3.71,235.342,2015,February,Q1,Northeast,Single ,50000.0,22350.0,62180.0,75270.0,87010.0,105300.0,2015-Q1-February
0.11,63.8,3.71,235.342,2015,February,Q1,Northeast,Total1,66500.0,22350.0,62180.0,75270.0,87010.0,105300.0,2015-Q1-February
0.11,63.8,3.71,235.342,2015,February,Q1,South,Double,84200.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q1-February
0.11,63.8,3.71,235.342,2015,February,Q1,South,Single ,45600.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q1-February
0.11,63.8,3.71,235.342,2015,February,Q1,South,Total1,65900.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q1-February
0.11,63.8,3.71,235.342,2015,February,Q1,United States,Double,87000.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q1-February
0.11,63.8,3.71,235.342,2015,February,Q1,United States,Single ,46200.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q1-February
0.11,63.8,3.71,235.342,2015,February,Q1,United States,Total1,68300.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q1-February
0.11,63.8,3.71,235.342,2015,February,Q1,West,Double,99600.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q1-February
0.11,63.8,3.71,235.342,2015,February,Q1,West,Single ,45500.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q1-February
0.11,63.8,3.71,235.342,2015,February,Q1,West,Total1,90200.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q1-February
0.11,63.8,3.77,235.976,2015,March,Q1,Midwest,Double,86400.0,27460.0,57080.0,69100.0,76760.0,92920.0,2015-Q1-March
0.11,63.8,3.77,235.976,2015,March,Q1,Midwest,Single ,47400.0,27460.0,57080.0,69100.0,76760.0,92920.0,2015-Q1-March
0.11,63.8,3.77,235.976,2015,March,Q1,Midwest,Total1,60900.0,27460.0,57080.0,69100.0,76760.0,92920.0,2015-Q1-March
0.11,63.8,3.77,235.976,2015,March,Q1,Northeast,Double,114000.0,22350.0,62180.0,75270.0,87010.0,105300.0,2015-Q1-March
0.11,63.8,3.77,235.976,2015,March,Q1,Northeast,Single ,52300.0,22350.0,62180.0,75270.0,87010.0,105300.0,2015-Q1-March
0.11,63.8,3.77,235.976,2015,March,Q1,Northeast,Total1,89000.0,22350.0,62180.0,75270.0,87010.0,105300.0,2015-Q1-March
0.11,63.8,3.77,235.976,2015,March,Q1,South,Double,80300.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q1-March
0.11,63.8,3.77,235.976,2015,March,Q1,South,Single ,44100.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q1-March
0.11,63.8,3.77,235.976,2015,March,Q1,South,Total1,63200.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q1-March
0.11,63.8,3.77,235.976,2015,March,Q1,United States,Double,85000.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q1-March
0.11,63.8,3.77,235.976,2015,March,Q1,United States,Single ,46100.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q1-March
0.11,63.8,3.77,235.976,2015,March,Q1,United States,Total1,66200.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q1-March
0.11,63.8,3.77,235.976,2015,March,Q1,West,Double,96600.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q1-March
0.11,63.8,3.77,235.976,2015,March,Q1,West,Single ,53600.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q1-March
0.11,63.8,3.77,235.976,2015,March,Q1,West,Total1,79300.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q1-March
0.12,63.5,3.672,236.222,2015,April,Q2,Midwest,Double,75000.0,27460.0,57080.0,69100.0,76760.0,92920.0,2015-Q2-April
0.12,63.5,3.672,236.222,2015,April,Q2,Midwest,Single ,47900.0,27460.0,57080.0,69100.0,76760.0,92920.0,2015-Q2-April
0.12,63.5,3.672,236.222,2015,April,Q2,Midwest,Total1,59700.0,27460.0,57080.0,69100.0,76760.0,92920.0,2015-Q2-April
0.12,63.5,3.672,236.222,2015,April,Q2,Northeast,Double,88800.0,22350.0,62180.0,75270.0,87010.0,105300.0,2015-Q2-April
0.12,63.5,3.672,236.222,2015,April,Q2,Northeast,Single ,48900.0,22350.0,62180.0,75270.0,87010.0,105300.0,2015-Q2-April
0.12,63.5,3.672,236.222,2015,April,Q2,Northeast,Total1,69400.0,22350.0,62180.0,75270.0,87010.0,105300.0,2015-Q2-April
0.12,63.5,3.672,236.222,2015,April,Q2,South,Double,82200.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q2-April
0.12,63.5,3.672,236.222,2015,April,Q2,South,Single ,46800.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q2-April
0.12,63.5,3.672,236.222,2015,April,Q2,South,Total1,64700.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q2-April
0.12,63.5,3.672,236.222,2015,April,Q2,United States,Double,86500.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q2-April
0.12,63.5,3.672,236.222,2015,April,Q2,United States,Single ,46900.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q2-April
0.12,63.5,3.672,236.222,2015,April,Q2,United States,Total1,67400.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q2-April
0.12,63.5,3.672,236.222,2015,April,Q2,West,Double,111100.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q2-April
0.12,63.5,3.672,236.222,2015,April,Q2,West,Single ,45100.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q2-April
0.12,63.5,3.672,236.222,2015,April,Q2,West,Total1,89600.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q2-April
0.12,63.5,3.84,237.001,2015,May,Q2,Midwest,Double,92600.0,27460.0,57080.0,69100.0,76760.0,92920.0,2015-Q2-May
0.12,63.5,3.84,237.001,2015,May,Q2,Midwest,Single ,43000.0,27460.0,57080.0,69100.0,76760.0,92920.0,2015-Q2-May
0.12,63.5,3.84,237.001,2015,May,Q2,Midwest,Total1,61800.0,27460.0,57080.0,69100.0,76760.0,92920.0,2015-Q2-May
0.12,63.5,3.84,237.001,2015,May,Q2,Northeast,Double,84700.0,22350.0,62180.0,75270.0,87010.0,105300.0,2015-Q2-May
0.12,63.5,3.84,237.001,2015,May,Q2,Northeast,Single ,46100.0,22350.0,62180.0,75270.0,87010.0,105300.0,2015-Q2-May
0.12,63.5,3.84,237.001,2015,May,Q2,Northeast,Total1,69500.0,22350.0,62180.0,75270.0,87010.0,105300.0,2015-Q2-May
0.12,63.5,3.84,237.001,2015,May,Q2,South,Double,85600.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q2-May
0.12,63.5,3.84,237.001,2015,May,Q2,South,Single ,49000.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q2-May
0.12,63.5,3.84,237.001,2015,May,Q2,South,Total1,68100.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q2-May
0.12,63.5,3.84,237.001,2015,May,Q2,United States,Double,89100.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q2-May
0.12,63.5,3.84,237.001,2015,May,Q2,United States,Single ,47300.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q2-May
0.12,63.5,3.84,237.001,2015,May,Q2,United States,Total1,69500.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q2-May
0.12,63.5,3.84,237.001,2015,May,Q2,West,Double,100700.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q2-May
0.12,63.5,3.84,237.001,2015,May,Q2,West,Single ,44200.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q2-May
0.12,63.5,3.84,237.001,2015,May,Q2,West,Total1,83400.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q2-May
0.13,63.5,3.9825,237.657,2015,June,Q2,Midwest,Double,84200.0,27460.0,57080.0,69100.0,76760.0,92920.0,2015-Q2-June
0.13,63.5,3.9825,237.657,2015,June,Q2,Midwest,Single ,45900.0,27460.0,57080.0,69100.0,76760.0,92920.0,2015-Q2-June
0.13,63.5,3.9825,237.657,2015,June,Q2,Midwest,Total1,60500.0,27460.0,57080.0,69100.0,76760.0,92920.0,2015-Q2-June
0.13,63.5,3.9825,237.657,2015,June,Q2,Northeast,Double,90700.0,22350.0,62180.0,75270.0,87010.0,105300.0,2015-Q2-June
0.13,63.5,3.9825,237.657,2015,June,Q2,Northeast,Single ,53200.0,22350.0,62180.0,75270.0,87010.0,105300.0,2015-Q2-June
0.13,63.5,3.9825,237.657,2015,June,Q2,Northeast,Total1,68100.0,22350.0,62180.0,75270.0,87010.0,105300.0,2015-Q2-June
0.13,63.5,3.9825,237.657,2015,June,Q2,South,Double,83700.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q2-June
0.13,63.5,3.9825,237.657,2015,June,Q2,South,Single ,44000.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q2-June
0.13,63.5,3.9825,237.657,2015,June,Q2,South,Total1,66100.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q2-June
0.13,63.5,3.9825,237.657,2015,June,Q2,United States,Double,87500.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q2-June
0.13,63.5,3.9825,237.657,2015,June,Q2,United States,Single ,45500.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q2-June
0.13,63.5,3.9825,237.657,2015,June,Q2,United States,Total1,69100.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q2-June
0.13,63.5,3.9825,237.657,2015,June,Q2,West,Double,102800.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q2-June
0.13,63.5,3.9825,237.657,2015,June,Q2,West,Single ,46700.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q2-June
0.13,63.5,3.9825,237.657,2015,June,Q2,West,Total1,93700.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q2-June
0.13,63.6,4.046,238.034,2015,July,Q3,Midwest,Double,84600.0,27460.0,57080.0,69100.0,76760.0,92920.0,2015-Q3-July
0.13,63.6,4.046,238.034,2015,July,Q3,Midwest,Single ,48500.0,27460.0,57080.0,69100.0,76760.0,92920.0,2015-Q3-July
0.13,63.6,4.046,238.034,2015,July,Q3,Midwest,Total1,62600.0,27460.0,57080.0,69100.0,76760.0,92920.0,2015-Q3-July
0.13,63.6,4.046,238.034,2015,July,Q3,Northeast,Double,83100.0,22350.0,62180.0,75270.0,87010.0,105300.0,2015-Q3-July
0.13,63.6,4.046,238.034,2015,July,Q3,Northeast,Single ,47700.0,22350.0,62180.0,75270.0,87010.0,105300.0,2015-Q3-July
0.13,63.6,4.046,238.034,2015,July,Q3,Northeast,Total1,68000.0,22350.0,62180.0,75270.0,87010.0,105300.0,2015-Q3-July
0.13,63.6,4.046,238.034,2015,July,Q3,South,Double,78400.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q3-July
0.13,63.6,4.046,238.034,2015,July,Q3,South,Single ,42900.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q3-July
0.13,63.6,4.046,238.034,2015,July,Q3,South,Total1,59800.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q3-July
0.13,63.6,4.046,238.034,2015,July,Q3,United States,Double,83700.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q3-July
0.13,63.6,4.046,238.034,2015,July,Q3,United States,Single ,44400.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q3-July
0.13,63.6,4.046,238.034,2015,July,Q3,United States,Total1,64500.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q3-July
0.13,63.6,4.046,238.034,2015,July,Q3,West,Double,101000.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q3-July
0.13,63.6,4.046,238.034,2015,July,Q3,West,Single ,46800.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q3-July
0.13,63.6,4.046,238.034,2015,July,Q3,West,Total1,88200.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q3-July
0.14,63.6,3.905,238.033,2015,August,Q3,Midwest,Double,90000.0,27460.0,57080.0,69100.0,76760.0,92920.0,2015-Q3-August
0.14,63.6,3.905,238.033,2015,August,Q3,Midwest,Single ,45700.0,27460.0,57080.0,69100.0,76760.0,92920.0,2015-Q3-August
0.14,63.6,3.905,238.033,2015,August,Q3,Midwest,Total1,61600.0,27460.0,57080.0,69100.0,76760.0,92920.0,2015-Q3-August
0.14,63.6,3.905,238.033,2015,August,Q3,Northeast,Double,94100.0,22350.0,62180.0,75270.0,87010.0,105300.0,2015-Q3-August
0.14,63.6,3.905,238.033,2015,August,Q3,Northeast,Single ,53600.0,22350.0,62180.0,75270.0,87010.0,105300.0,2015-Q3-August
0.14,63.6,3.905,238.033,2015,August,Q3,Northeast,Total1,73300.0,22350.0,62180.0,75270.0,87010.0,105300.0,2015-Q3-August
0.14,63.6,3.905,238.033,2015,August,Q3,South,Double,80700.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q3-August
0.14,63.6,3.905,238.033,2015,August,Q3,South,Single ,39400.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q3-August
0.14,63.6,3.905,238.033,2015,August,Q3,South,Total1,62800.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q3-August
0.14,63.6,3.905,238.033,2015,August,Q3,United States,Double,87100.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q3-August
0.14,63.6,3.905,238.033,2015,August,Q3,United States,Single ,42900.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q3-August
0.14,63.6,3.905,238.033,2015,August,Q3,United States,Total1,67000.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q3-August
0.14,63.6,3.905,238.033,2015,August,Q3,West,Double,106400.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q3-August
0.14,63.6,3.905,238.033,2015,August,Q3,West,Single ,48200.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q3-August
0.14,63.6,3.905,238.033,2015,August,Q3,West,Total1,89200.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q3-August
0.14,63.6,3.89,237.498,2015,September,Q3,Midwest,Double,83900.0,27460.0,57080.0,69100.0,76760.0,92920.0,2015-Q3-September
0.14,63.6,3.89,237.498,2015,September,Q3,Midwest,Single ,50600.0,27460.0,57080.0,69100.0,76760.0,92920.0,2015-Q3-September
0.14,63.6,3.89,237.498,2015,September,Q3,Midwest,Total1,63900.0,27460.0,57080.0,69100.0,76760.0,92920.0,2015-Q3-September
0.14,63.6,3.89,237.498,2015,September,Q3,Northeast,Double,91400.0,22350.0,62180.0,75270.0,87010.0,105300.0,2015-Q3-September
0.14,63.6,3.89,237.498,2015,September,Q3,Northeast,Single ,54400.0,22350.0,62180.0,75270.0,87010.0,105300.0,2015-Q3-September
0.14,63.6,3.89,237.498,2015,September,Q3,Northeast,Total1,71600.0,22350.0,62180.0,75270.0,87010.0,105300.0,2015-Q3-September
0.14,63.6,3.89,237.498,2015,September,Q3,South,Double,85500.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q3-September
0.14,63.6,3.89,237.498,2015,September,Q3,South,Single ,46800.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q3-September
0.14,63.6,3.89,237.498,2015,September,Q3,South,Total1,68500.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q3-September
0.14,63.6,3.89,237.498,2015,September,Q3,United States,Double,87700.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q3-September
0.14,63.6,3.89,237.498,2015,September,Q3,United States,Single ,48400.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q3-September
0.14,63.6,3.89,237.498,2015,September,Q3,United States,Total1,70700.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q3-September
0.14,63.6,3.89,237.498,2015,September,Q3,West,Double,97900.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q3-September
0.14,63.6,3.89,237.498,2015,September,Q3,West,Single ,49700.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q3-September
0.14,63.6,3.89,237.498,2015,September,Q3,West,Total1,90100.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q3-September
0.12,63.7,3.796,237.733,2015,October,Q4,Midwest,Double,79700.0,27460.0,57080.0,69100.0,76760.0,92920.0,2015-Q4-October
0.12,63.7,3.796,237.733,2015,October,Q4,Midwest,Single ,43100.0,27460.0,57080.0,69100.0,76760.0,92920.0,2015-Q4-October
0.12,63.7,3.796,237.733,2015,October,Q4,Midwest,Total1,56500.0,27460.0,57080.0,69100.0,76760.0,92920.0,2015-Q4-October
0.12,63.7,3.796,237.733,2015,October,Q4,Northeast,Double,95200.0,22350.0,62180.0,75270.0,87010.0,105300.0,2015-Q4-October
0.12,63.7,3.796,237.733,2015,October,Q4,Northeast,Single ,45100.0,22350.0,62180.0,75270.0,87010.0,105300.0,2015-Q4-October
0.12,63.7,3.796,237.733,2015,October,Q4,Northeast,Total1,77100.0,22350.0,62180.0,75270.0,87010.0,105300.0,2015-Q4-October
0.12,63.7,3.796,237.733,2015,October,Q4,South,Double,82200.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q4-October
0.12,63.7,3.796,237.733,2015,October,Q4,South,Single ,43200.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q4-October
0.12,63.7,3.796,237.733,2015,October,Q4,South,Total1,65500.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q4-October
0.12,63.7,3.796,237.733,2015,October,Q4,United States,Double,84900.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q4-October
0.12,63.7,3.796,237.733,2015,October,Q4,United States,Single ,43800.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q4-October
0.12,63.7,3.796,237.733,2015,October,Q4,United States,Total1,66800.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q4-October
0.12,63.7,3.796,237.733,2015,October,Q4,West,Double,95400.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q4-October
0.12,63.7,3.796,237.733,2015,October,Q4,West,Single ,47300.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q4-October
0.12,63.7,3.796,237.733,2015,October,Q4,West,Total1,78900.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q4-October
0.12,63.7,3.9425,238.017,2015,November,Q4,Midwest,Double,84500.0,27460.0,57080.0,69100.0,76760.0,92920.0,2015-Q4-November
0.12,63.7,3.9425,238.017,2015,November,Q4,Midwest,Single ,47300.0,27460.0,57080.0,69100.0,76760.0,92920.0,2015-Q4-November
0.12,63.7,3.9425,238.017,2015,November,Q4,Midwest,Total1,61100.0,27460.0,57080.0,69100.0,76760.0,92920.0,2015-Q4-November
0.12,63.7,3.9425,238.017,2015,November,Q4,Northeast,Double,90600.0,22350.0,62180.0,75270.0,87010.0,105300.0,2015-Q4-November
0.12,63.7,3.9425,238.017,2015,November,Q4,Northeast,Single ,52500.0,22350.0,62180.0,75270.0,87010.0,105300.0,2015-Q4-November
0.12,63.7,3.9425,238.017,2015,November,Q4,Northeast,Total1,79000.0,22350.0,62180.0,75270.0,87010.0,105300.0,2015-Q4-November
0.12,63.7,3.9425,238.017,2015,November,Q4,South,Double,84000.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q4-November
0.12,63.7,3.9425,238.017,2015,November,Q4,South,Single ,42500.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q4-November
0.12,63.7,3.9425,238.017,2015,November,Q4,South,Total1,63200.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q4-November
0.12,63.7,3.9425,238.017,2015,November,Q4,United States,Double,89400.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q4-November
0.12,63.7,3.9425,238.017,2015,November,Q4,United States,Single ,44300.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q4-November
0.12,63.7,3.9425,238.017,2015,November,Q4,United States,Total1,68000.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q4-November
0.12,63.7,3.9425,238.017,2015,November,Q4,West,Double,110300.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q4-November
0.12,63.7,3.9425,238.017,2015,November,Q4,West,Single ,51000.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q4-November
0.12,63.7,3.9425,238.017,2015,November,Q4,West,Total1,96100.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q4-November
0.24,63.7,3.964,237.761,2015,December,Q4,Midwest,Double,85900.0,27460.0,57080.0,69100.0,76760.0,92920.0,2015-Q4-December
0.24,63.7,3.964,237.761,2015,December,Q4,Midwest,Single ,46600.0,27460.0,57080.0,69100.0,76760.0,92920.0,2015-Q4-December
0.24,63.7,3.964,237.761,2015,December,Q4,Midwest,Total1,63300.0,27460.0,57080.0,69100.0,76760.0,92920.0,2015-Q4-December
0.24,63.7,3.964,237.761,2015,December,Q4,Northeast,Double,95300.0,22350.0,62180.0,75270.0,87010.0,105300.0,2015-Q4-December
0.24,63.7,3.964,237.761,2015,December,Q4,Northeast,Single ,52100.0,22350.0,62180.0,75270.0,87010.0,105300.0,2015-Q4-December
0.24,63.7,3.964,237.761,2015,December,Q4,Northeast,Total1,74200.0,22350.0,62180.0,75270.0,87010.0,105300.0,2015-Q4-December
0.24,63.7,3.964,237.761,2015,December,Q4,South,Double,85500.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q4-December
0.24,63.7,3.964,237.761,2015,December,Q4,South,Single ,45700.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q4-December
0.24,63.7,3.964,237.761,2015,December,Q4,South,Total1,69200.0,47820.0,51170.0,61950.0,73690.0,89200.0,2015-Q4-December
0.24,63.7,3.964,237.761,2015,December,Q4,United States,Double,88100.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q4-December
0.24,63.7,3.964,237.761,2015,December,Q4,United States,Single ,46200.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q4-December
0.24,63.7,3.964,237.761,2015,December,Q4,United States,Total1,70800.0,125800.0,56520.0,68410.0,79260.0,95950.0,2015-Q4-December
0.24,63.7,3.964,237.761,2015,December,Q4,West,Double,96400.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q4-December
0.24,63.7,3.964,237.761,2015,December,Q4,West,Single ,44600.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q4-December
0.24,63.7,3.964,237.761,2015,December,Q4,West,Total1,84400.0,28200.0,61440.0,74380.0,85020.0,102900.0,2015-Q4-December
0.34,63.5,3.8725,237.652,2016,January,Q1,Midwest,Double,86800.0,27360.0,58310.0,69960.0,79850.0,95810.0,2016-Q1-January
0.34,63.5,3.8725,237.652,2016,January,Q1,Midwest,Single ,48200.0,27360.0,58310.0,69960.0,79850.0,95810.0,2016-Q1-January
0.34,63.5,3.8725,237.652,2016,January,Q1,Midwest,Total1,61400.0,27360.0,58310.0,69960.0,79850.0,95810.0,2016-Q1-January
0.34,63.5,3.8725,237.652,2016,January,Q1,Northeast,Double,90700.0,22330.0,64390.0,77260.0,91610.0,109900.0,2016-Q1-January
0.34,63.5,3.8725,237.652,2016,January,Q1,Northeast,Single ,48100.0,22330.0,64390.0,77260.0,91610.0,109900.0,2016-Q1-January
0.34,63.5,3.8725,237.652,2016,January,Q1,Northeast,Total1,69400.0,22330.0,64390.0,77260.0,91610.0,109900.0,2016-Q1-January
0.34,63.5,3.8725,237.652,2016,January,Q1,South,Double,80200.0,48070.0,53860.0,64630.0,77290.0,92740.0,2016-Q1-January
0.34,63.5,3.8725,237.652,2016,January,Q1,South,Single ,44600.0,48070.0,53860.0,64630.0,77290.0,92740.0,2016-Q1-January
0.34,63.5,3.8725,237.652,2016,January,Q1,South,Total1,65200.0,48070.0,53860.0,64630.0,77290.0,92740.0,2016-Q1-January
0.34,63.5,3.8725,237.652,2016,January,Q1,United States,Double,84100.0,126200.0,59040.0,70840.0,83140.0,99760.0,2016-Q1-January
0.34,63.5,3.8725,237.652,2016,January,Q1,United States,Single ,45900.0,126200.0,59040.0,70840.0,83140.0,99760.0,2016-Q1-January
0.34,63.5,3.8725,237.652,2016,January,Q1,United States,Total1,67600.0,126200.0,59040.0,70840.0,83140.0,99760.0,2016-Q1-January
0.34,63.5,3.8725,237.652,2016,January,Q1,West,Double,96100.0,28470.0,64280.0,77120.0,89560.0,107500.0,2016-Q1-January
0.34,63.5,3.8725,237.652,2016,January,Q1,West,Single ,50000.0,28470.0,64280.0,77120.0,89560.0,107500.0,2016-Q1-January
0.34,63.5,3.8725,237.652,2016,January,Q1,West,Total1,86900.0,28470.0,64280.0,77120.0,89560.0,107500.0,2016-Q1-January
0.38,63.5,3.66,237.336,2016,February,Q1,Midwest,Double,85100.0,27360.0,58310.0,69960.0,79850.0,95810.0,2016-Q1-February
